"","COMPANY","X","JOB_ID","JOB_FUNCTION","JOB_REGION","JOB_IMPRESSIONS","JOB_VIEWS","JOB_APPLICATIONS","HIRED_THREEMONTHS","EMPLOYED_ONEYEAR"
"1314","Company_ABC","1/14/2019",6883,"Operations","Latin America","55612","1494",195,0,0
"1315","Company_ABC","1/15/2019",2697,NA,"North America","34456","911",227,0,0
"1316","Company_ABC","1/16/2019",3939,"IT","Europe","19871","959",196,0,0
"1317","Company_ABC","1/17/2019",1386,"Support","North America","24103","867",218,1,0
"1318","Company_ABC","1/18/2019",2492,"Sales","North America","32700","1105",106,0,0
"1319","Company_ABC","1/19/2019",2408,"Marketing","Asia Pacific","30263","1070",216,1,0
"1320","Company_ABC","1/20/2019",2149,"Human Resources","North America","71772","1220",170,0,0
"1321","Company_ABC","1/21/2019",2518,"Marketing","Asia Pacific","70122","912",183,1,1
"1322","Company_ABC","1/22/2019",5995,"Support","Asia Pacific","67030","1410",147,1,1
"1323","Company_ABC","1/23/2019",2795,NA,"Latin America","10536","710",153,0,0
"1324","Company_ABC","1/24/2019",6543,"Marketing","Asia Pacific","35238","1107",118,0,0
"1325","Company_ABC","1/25/2019",5577,"Marketing","Asia Pacific","36351","1329",234,0,0
"1326","Company_ABC","1/26/2019",5302,"Human Resources","Europe","46238","598",204,1,1
"1327","Company_ABC","1/27/2019",5117,"Engineering","Latin America","73503","1187",106,1,1
"1328","Company_ABC","1/28/2019",2643,"Sales","Europe","34478","893",121,0,0
"1329","Company_ABC","1/29/2019",1422,"Sales","Latin America","57131","1268",128,0,0
"1330","Company_ABC","1/30/2019",6428,"Sales","North America","61508","1344",234,0,0
"1331","Company_ABC","1/31/2019",4308,"Sales","Asia Pacific","66268","1138",284,1,1
"1332","Company_ABC","2/1/2019",5076,"Engineering","Asia Pacific","43193","1304",108,0,0
"1333","Company_ABC","1/2/2019",5771,"Engineering","Asia Pacific","41864","1184",161,0,0
"1334","Company_ABC","1/3/2019",5411,"Human Resources","Latin America","65702","1359",255,0,0
"1335","Company_ABC","1/4/2019",6757,"Sales","Latin America","75141","1279",188,1,1
"1336","Company_ABC","1/5/2019",6308,"Marketing","Europe","19200","898",281,1,0
"1337","Company_ABC","1/6/2019",4624,"Finance","North America","41897","1141",242,1,0
"1338","Company_ABC","1/7/2019",3698,"Support","Europe","62923","1062",291,0,0
"1339","Company_ABC","1/8/2019",3818,"Marketing","Europe","57957","1479",270,0,0
"1340","Company_ABC","1/9/2019",1972,"Marketing","Asia Pacific","73206","823",271,1,1
"1341","Company_ABC","1/10/2019",5218,"Sales","Latin America","57797","1256",136,0,0
"1342","Company_ABC","1/11/2019",NA,"Operations","Asia Pacific","44618","n.a.",203,1,1
"1343","Company_ABC","1/12/2019",6108,"IT","Latin America","49508","660",298,1,0
"1344","Company_ABC","1/13/2019",2249,"Sales","Europe","79270","622",164,0,0
"1345","Company_ABC","1/14/2019",2617,"Human Resources","North America","34933","1004",273,1,0
"1346","Company_ABC","1/15/2019",2258,"Finance","Latin America","25749","545",144,0,0
"1347","Company_ABC","1/16/2019",2297,"Marketing","North America","60906","1173",118,0,0
"1348","Company_ABC","1/17/2019",1701,"IT","Asia Pacific","15704","1134",237,1,0
"1349","Company_ABC","1/18/2019",6954,"Marketing","Latin America","78544","556",249,1,1
"1350","Company_ABC","1/19/2019",6041,"Finance","Asia Pacific","50065","1488",229,0,0
"1351","Company_ABC","1/20/2019",3353,"Human Resources","Asia Pacific","53772","942",233,1,0
"1352","Company_ABC","1/21/2019",3041,"Engineering","Europe","14534","643",121,0,0
"1353","Company_ABC","1/22/2019",2778,"Operations","Europe","65611","839",228,0,0
"1354","Company_ABC","1/23/2019",2646,"Finance","North America","47850","1303",161,1,1
"1355","Company_ABC","1/24/2019",1907,"Support","North America","54024","n.a.",218,1,1
"1356","Company_ABC","2/2/2019",3511,"Engineering","Latin America","57409","1092",249,1,0
"1357","Company_ABC","2/3/2019",1986,"Engineering","Asia Pacific","61004","818",122,1,1
"1358","Company_ABC","2/4/2019",3151,"Engineering","Europe","53350","1195",104,1,1
"1359","Company_ABC","2/5/2019",2363,"Engineering","North America","76868","1381",134,0,0
"1360","Company_ABC","2/6/2019",2809,"Support","Latin America","52169","778",133,0,0
"1361","Company_ABC","2/7/2019",5764,"IT","Asia Pacific","54425","717",182,1,1
"1362","Company_ABC","2/8/2019",5773,"IT","Asia Pacific","43645","n.a.",268,0,0
"1363","Company_ABC","2/9/2019",6012,"Engineering","North America","75301","1051",244,0,0
"1364","Company_ABC","2/10/2019",4798,"Sales","Latin America","48031","578",197,1,0
"1365","Company_ABC","2/11/2019",3716,"Marketing","Europe","29859","1263",100,0,0
"1366","Company_ABC","2/12/2019",4281,"Engineering","Asia Pacific","63921","777",277,1,1
"1367","Company_ABC","2/13/2019",2611,"Marketing","North America","11620","1237",166,1,0
"1368","Company_ABC","2/14/2019",3752,"Sales","North America","52700","563",200,0,0
"1369","Company_ABC","2/15/2019",2992,"IT","Europe","43753","1094",160,1,0
"1370","Company_ABC","2/16/2019",6534,"Marketing","Europe","31071","561",250,1,0
"1371","Company_ABC","2/17/2019",4144,"Support","Europe","36825","1305",236,1,0
"1372","Company_ABC","2/18/2019",4495,"Opserations","Europe","51686","1269",227,1,1
"1373","Company_ABC","2/19/2019",3238,"Marketing","Asia Pacific","25681","583",148,0,0
"1374","Company_ABC","2/20/2019",2996,"Engineering","North America","51352","567",150,1,0
"1375","Company_ABC","2/21/2019",4234,"Operations","Latin America","40872","1224",292,0,0
"1376","Company_ABC","2/22/2019",2198,"IT","Europe","59488","892",235,1,1
"1377","Company_ABC","2/23/2019",6832,"IT","Asia Pacific","19325","1210",160,1,0
"1378","Company_ABC","2/24/2019",5053,"IT","North America","40828","1393",245,1,0
"1379","Company_ABC","2/25/2019",1965,"Sales","North America","36810","846",134,0,0
"1380","Company_ABC","2/26/2019",5671,"Sales","Latin America","33362","1479",268,1,0
"1381","Company_ABC","2/27/2019",2477,"Sales","Europe","77762","526",129,1,1
"1382","Company_ABC","2/28/2019",4243,"Marketing","Asia Pacific","79727","953",148,1,1
"1383","Company_ABC","3/1/2019",4476,"Engineering","Latin America",NA,"611",293,1,1
"1384","Company_ABC","2/2/2019",2934,"Operations","North America","28980","1333",261,1,0
"1385","Company_ABC","2/3/2019",3818,"Operations","Europe","19047","953",224,1,0
"1386","Company_ABC","2/4/2019",1672,"IT","Europe","18386","1236",180,1,0
"1387","Company_ABC","2/5/2019",6416,"Engineering","Asia Pacific","36903","872",227,1,0
"1388","Company_ABC","2/6/2019",3078,"Human Resources","Latin America","14500","1432",286,1,0
"1389","Company_ABC","2/7/2019",4759,"Sales","Asia Pacific","74329","566",240,1,1
"1390","Company_ABC","2/8/2019",3214,"IT","North America","35776","965",261,1,0
"1391","Company_ABC","2/9/2019",5056,"Finance","Latin America","27155","1313",110,1,0
"1392","Company_ABC","2/10/2019",4871,"Support","North America","58751","995",189,1,1
"1393","Company_ABC","2/11/2019",4700,"Support","Asia Pacific","65352","648",240,0,0
"1394","Company_ABC","2/12/2019",6906,"Engineering","Europe","72884","794",214,0,0
"1395","Company_ABC","2/13/2019",1507,"Engineering","Asia Pacific","29281","983",185,0,0
"1396","Company_ABC","2/14/2019",1223,"Operate","Asia Pacific","39209","1391",202,1,0
"1397","Company_ABC","2/15/2019",3344,"Human Resources","Asia Pacific","37017","1179",180,1,0
"1398","Company_ABC","2/16/2019",1322,"Human Resources","North America","70150","588",233,0,0
"1399","Company_ABC","2/17/2019",1715,"Finance","Latin America","74055","797",142,0,0
"1400","Company_ABC","2/18/2019",4166,"IT","North America","25495","1175",154,1,0
"1401","Company_ABC","2/19/2019",4624,"Operations","Latin America","77121","1435",252,0,0
"1402","Company_ABC","2/20/2019",5475,"Human Resources","Latin America","51666","713",109,0,0
"1403","Company_ABC","2/21/2019",3434,"Marketing","Europe","19841","1470",124,1,0
"1404","Company_ABC","2/22/2019",4055,"Operations","Europe","47726","529",263,0,0
"1405","Company_ABC","2/23/2019",3416,"Operations","Latin America","65198","1128",157,1,1
"1406","Company_ABC","2/24/2019",2594,"IT","Asia Pacific","73946","660",133,0,0
"1407","Company_ABC","2/25/2019",4981,"Operations","Latin America","20901","1172",177,0,0
"1408","Company_ABC","2/26/2019",2259,"Marketing","Europe","12980","899",131,0,0
"1409","Company_ABC","2/27/2019",2543,"Human Resources","North America",NA,"1085",104,0,0
"1410","Company_ABC","2/28/2019",6125,"IT","North America","57046","712",NA,1,0
"1411","Company_ABC","3/1/2019",6988,"Engineering","Asia Pacific","69092","1097",131,0,0
"1412","Company_ABC","2/2/2019",3074,"IT","Latin America","54429","1395",216,0,0
"1413","Company_ABC","2/3/2019",6625,"IT","Asia Pacific","40818","1037",108,1,0
"1414","Company_ABC","2/4/2019",NA,"Marketing","Latin America","25842","1093",107,1,0
"1415","Company_ABC","2/5/2019",2266,"Marketing","Latin America",NA,"1152",142,0,0
"1416","Company_ABC","2/6/2019",NA,"Operations","Europe","68610","1169",159,1,1
"1417","Company_ABC","2/7/2019",1445,"Marketing","Latin America","65151","1466",114,0,0
"1418","Company_ABC","2/8/2019",4863,"Human Resources","Asia Pacific","31388","674",271,0,0
"1419","Company_ABC","2/9/2019",4475,"Engineering","Latin America","19486","832",116,1,0
"1420","Company_ABC","2/10/2019",4760,"Engineering","Latin America","25202","1035",171,0,0
"1421","Company_ABC","2/11/2019",2981,"Operations","North America","70632","1041",208,0,0
"1422","Company_ABC","3/2/2019",NA,"Marketing","North America","43113","1395",164,1,0
"1423","Company_ABC","3/3/2019",3732,"Sales","Asia Pacific","20803","1272",254,0,0
"1424","Company_ABC","3/4/2019",5783,"Human Resources","Europe","72633","549",134,0,0
"1425","Company_ABC","3/5/2019",2756,"Marketing","Europe","70072","1450",220,1,0
"1426","Company_ABC","3/6/2019",1403,"Support","North America","22808","692",256,1,0
"1427","Company_ABC","3/7/2019",2177,"Finance","North America","44711","1012",221,0,0
"1428","Company_ABC","3/8/2019",2224,"Engineering","Asia Pacific","55640","779",204,1,1
"1429","Company_ABC","3/9/2019",1205,"IT","Asia Pacific","67060","654",231,1,1
"1430","Company_ABC","3/10/2019",6360,"Support","Latin America","53307","525",259,0,0
"1431","Company_ABC","3/11/2019",2513,"Marketing","North America","29488","1343",248,0,0
"1432","Company_ABC","3/12/2019",6577,"IT","Europe","39566","697",282,0,0
"1433","Company_ABC","3/13/2019",2548,"Human Resources","Europe","73565","1350",126,0,0
"1434","Company_ABC","3/14/2019",3242,"Human Resources","Asia Pacific","49179","658",178,0,0
"1435","Company_ABC","3/15/2019",2122,"Human Resources","Latin America","55068","1177",232,1,1
"1436","Company_ABC","3/16/2019",3823,"Human Resources","North America","19261","1391",178,0,0
"1437","Company_ABC","3/17/2019",4539,"Engineering","Europe","55249","1183",244,1,0
"1438","Company_ABC","3/18/2019",5922,"Support","Latin America","14361","546",258,1,0
"1439","Company_ABC","3/19/2019",3077,"Human Resources","Latin America","75098","1188",101,0,0
"1440","Company_ABC","3/20/2019",2337,"Engineering","Latin America","64124","874",139,0,0
"1441","Company_ABC","3/21/2019",1023,"Sales","Europe","78898","1319",163,0,0
"1442","Company_ABC","3/22/2019",5758,"Human Resources","Latin America","40252","889",229,1,0
"1443","Company_ABC","3/23/2019",2440,"IT","North America",NA,"1031",280,1,0
"1444","Company_ABC","3/24/2019",5947,"Finance","Europe",NA,"1305",270,0,0
"1445","Company_ABC","3/25/2019",3864,NA,"Asia Pacific","44374","715",244,1,0
"1446","Company_ABC","3/26/2019",6396,"Engineering","North America","71171","1324",143,0,0
"1447","Company_ABC","3/27/2019",2839,"Marketing","Latin America","47821","763",287,0,0
"1448","Company_ABC","3/28/2019",3428,"Marketing","Latin America","50860","1472",213,1,1
"1449","Company_ABC","3/29/2019",3437,"Engineering","Asia Pacific","15752","1057",148,0,0
"1450","Company_ABC","3/30/2019",3473,"Support","Latin America","45384","824",225,1,1
"1451","Company_ABC","3/31/2019",3024,"Operations","Europe","47600","1380",242,1,1
"1452","Company_ABC","4/1/2019",5355,"Engineering","Latin America","42609","1489",295,0,0
"1453","Company_ABC","3/2/2019",4761,"Finance","Latin America","52222","1143",205,1,1
"1454","Company_ABC","3/3/2019",5154,"Marketing","Latin America","36177","1140",222,0,0
"1455","Company_ABC","3/4/2019",1235,"Engineering","Asia Pacific","59648","1352",295,1,0
"1456","Company_ABC","3/5/2019",3281,"IT","Latin America","59861","1153",100,0,0
"1457","Company_ABC","3/6/2019",1930,"Sales","Latin America","74907","600",174,1,1
"1458","Company_ABC","3/7/2019",4562,"Marketing","Latin America","77446","717",216,1,1
"1459","Company_ABC","3/8/2019",3251,"Sales","Asia Pacific","44606","580",202,0,0
"1460","Company_ABC","3/9/2019",5206,"Engineering","Asia","33571","1185",172,1,0
"1461","Company_ABC","3/10/2019",1471,"Engineering","Europe","69993","1403",160,0,0
"1462","Company_ABC","3/11/2019",6561,"Human Resources","Asia Pacific",NA,"565",162,0,0
"1463","Company_ABC","3/12/2019",3479,"Operations","Asia Pacific","62428","1213",136,0,0
"1464","Company_ABC","3/13/2019",2321,"Support","Europe","57741","1288",163,1,1
"1465","Company_ABC","3/14/2019",5266,"IT","Latin America","76685","598",228,1,1
"1466","Company_ABC","3/15/2019",2258,"Marketing","Latin America","74187","565",215,0,0
"1467","Company_ABC","3/16/2019",2915,"IT","Europe","39258","605",166,1,0
"1468","Company_ABC","3/17/2019",NA,"Finance","Asia Pacific","16951","n.a.",205,1,0
"1469","Company_ABC","3/18/2019",5831,"Support","North America","72112","1034",246,0,0
"1470","Company_ABC","3/19/2019",5505,"Sales","North America","44242","823",246,1,0
"1471","Company_ABC","3/20/2019",3350,"Support","North America","36886","1445",114,1,0
"1472","Company_ABC","3/21/2019",6094,"Operations","Asia Pacific","31692","1402",239,1,0
"1473","Company_ABC","3/22/2019",6211,"Support","Asia Pacific",NA,"1256",100,0,0
"1474","Company_ABC","3/23/2019",5443,"Marketing","North America","71356","1281",117,1,0
"1475","Company_ABC","3/24/2019",6557,"IT","Europe","35225","1412",224,0,0
"1476","Company_ABC","3/25/2019",6771,"IT","Europe","32599","548",153,1,0
"1477","Company_ABC","3/26/2019",6645,NA,"North America","28291","875",110,1,0
"1478","Company_ABC","3/27/2019",2638,"Finance","Asia Pacific","56289","1317",200,1,1
"1479","Company_ABC","3/28/2019",3528,"Marketing","Europe","13387","612",252,1,0
"1480","Company_ABC","3/29/2019",4586,NA,"Latin America","22129","947",104,1,0
"1481","Company_ABC","3/30/2019",NA,"Marketing","Europe","17036","1368",224,1,0
"1482","Company_ABC","3/31/2019",3358,"Operations","Latin America","34656","1110",276,0,0
"1483","Company_ABC","4/1/2019",3830,"Support","Latin America","77331","576",203,0,0
"1484","Company_ABC","3/2/2019",4744,"Marketing","Latin America","19779","865",159,0,0
"1485","Company_ABC","3/3/2019",1705,"Sales","Asia Pacific","12541","662",157,1,0
"1486","Company_ABC","3/4/2019",1346,"Engineering","Europe","35032","655",179,1,0
"1487","Company_ABC","3/5/2019",3739,"Sales","Asia Pacific",NA,"936",134,0,0
"1488","Company_ABC","3/6/2019",3852,"IT","Latin America","21272","530",254,1,0
"1489","Company_ABC","3/7/2019",5116,"Engineering","Asia Pacific","38387","620",106,0,0
"1490","Company_ABC","3/8/2019",1416,"Finance","Europe","10607","982",160,1,0
"1491","Company_ABC","3/9/2019",3140,"IT","North America","15403","1173",126,1,0
"1492","Company_ABC","3/10/2019",4180,"Marketing","Europe","51557","1332",288,1,0
"1493","Company_ABC","3/11/2019",6571,"Marketing","Latin America","38032","905",270,1,0
"1494","Company_ABC","3/12/2019",1255,"Human Resources","Latin America","29986","1263",256,0,0
"1495","Company_ABC","3/13/2019",5321,"Engineering","Asia Pacific","73171","871",178,0,0
"1496","Company_ABC","3/14/2019",NA,"Support","Asia Pacific","71301","1394",260,0,0
"1497","Company_ABC","3/15/2019",5803,"Human Resources","Asia Pacific","60536","n.a.",158,0,0
"1498","Company_ABC","3/16/2019",2794,"Finance","Europe","33459","750",223,0,0
"1499","Company_ABC","3/17/2019",3680,"Human Resources","Europe","74662","1025",214,0,0
"1500","Company_ABC","3/18/2019",4541,"Marketing","Latin America","28269","1393",269,0,0
"1501","Company_ABC","3/19/2019",3247,"IT","Asia Pacific","75426","619",205,1,0
"1502","Company_ABC","3/20/2019",6516,"Operations","Latin America","31398","1227",282,1,0
"1503","Company_ABC","3/21/2019",4020,NA,"Europe","76144","1187",156,1,0
"1504","Company_ABC","3/22/2019",3529,"IT","Latin America",NA,"902",268,0,0
"1505","Company_ABC","3/23/2019",5273,"Human Resources","Asia Pacific","49453","658",270,1,1
"1506","Company_ABC","3/24/2019",3890,NA,"North America","10653","1449",107,0,0
